,decade,text
3175,1969,This Girl Is A Woman Now girl in in a world of her own This girl was a child in a playground of stone Then one night her world was Her life and were And she would never be the same again This girl is a woman now how to give This girl is a woman now found out what all about and to live This girl love As as the gentle dawn She a single tear A teardrop that was sweet and warm Our told us we were right And on that sweet and velvet night A child had A woman had been born This girl is a woman now how to give This girl is a woman now found out what all about and to live This girl is a woman now how to give This girl is a woman now found out what all about and to live This girl is a woman now how to give This
3176,1969,Green River take me back down where cool water Let me I Lord at the log where catfish bite along the river road at night Barefoot in the moonlight I can hear the bullfrog Wonder if my still to the Love to kick my feet way down the shallow water Shoo dragon get back to mother Pick up a flat skip it across Green River Well Up at camp I spent my Lord With flat car and Old Junior took me over find the world is And if you get come on home to Green Well Come on
3177,1969,Honky Tonk Women I met a queen in She to take me for a ride She had to heave me right across her shoulder I just can't seem to drink you off my mind the honky tonk women That the honky tonk I laid a divorcee in New City I had to put up some kind of a fight The lady then she me in She blew my nose and then she blew my mind the honky tonk women That the honky tonk on the of Naked as the day that I will die The they're so there in But I just don't seem to sail you off my mind the honky tonk women That the honky tonk the honky tonk women That the honky tonk
3178,1969,Get Together Love is but a song we sing the way we die You can make the ring Or make the cry Though the bird is on the wing And you may not know why Come on people now Smile on your brother Everybody get together Try to love one another right now Some may come and some may go We will pass When the one that left us here for us at last We are but a sunlight in the grass Come on people now Smile on your brother Everybody get together Try to love one another Right now Come on people now Smile on your brother Everybody get together Try to love one another Right now Come on people now Smile on your brother Everybody get together Try to love one another Right now If you hear the song I sing You will You hold the key to love and fear All in your hand Just one key them both there at your command Come on people now Smile on your brother Everybody get together Try to love one another Right now Come on people now Smile on your brother Everybody get together Try to love one another Right now Come on people now Smile on your brother Everybody get together Try to love one another Right now Right now Right
3179,1969,A Boy Sue want you if you don't like you to stay out and help us on some play the love of the guitar as well as and in the Appreciate a little help on the all my daddy left home when I was three And he didn't leave much to ma and me Just this old guitar and an empty bottle of booze I don't blame him he run and hid But the thing that he did Was before he he went and me he thought that it was quite a joke And it got a lot of from a of It I had to fight my whole life through Some gal would giggle and get red And some laugh then bust his head I tell life ain't easy for a boy I grew up quick and I grew up mean My got hard and my got keen from town to town to hide my shame But I made me a vow to the moon and search the and And kill the man who gave me that awful name it was in And I just hit town and my throat was dry I thought stop and have myself a brew At an old saloon on a street of mud There at a stud Sat the mangy dog that me I knew that snake was my own sweet dad From a picture that my had And I knew that scar on his cheek and his evil eye He was big and bent and and old And I at him and my blood ran cold And I name is How do you Now you're to what I told I hit him hard right between the And he went but to my surprise He come up with a knife and cut off a piece of my ear But I a chair right across his teeth And we through the wall and into the street and in the mud and the blood and the beer I tell fought men But I can't when He like a mule and he bit like a crocodile I heard him laugh and then I heard him And he went for his gun and I mine first He stood there at me and I saw him smile And he this world is rough And if a make be tough And I knew I wouldn't be there to help you along So I give you that name and I said goodbye I knew you'd have to get tough or die And that name that to make you strong Yeah He you just fought one hell of a fight And I know you hate and you got the right To kill me and I wouldn't blame you if you do But you ought to thank before I die For the gravel in your and the spit in your eye Because the that you Sue I got all up and I threw down my gun And I him my and he me his son And I came away with a different point of view And I think about now and then Every time I try and every time I win And if I have a I think name him Bill or Anything but I still hate that
3180,1969,Lay Lady Lay lay Lay across my big brass bed lay Lay across my big brass bed Whatever you have in your mind show them to you and see them shine lay Lay across my big brass bed stay Stay with your man awhile Until the break of let me see make him smile His are dirty but his are clean And the best thing that seen stay Stay with your man awhile Why wait any for the world to begin You can have your cake and eat it too Why wait any for the one you love When in front of you lay Lay across my big brass bed stay Stay while the night is still ahead I long to see you in the light I long to reach for you in the night stay Stay while the night is still
3181,1969,Sweet This is and I know we're through a rough but and I think if we sing we'll just feel a little bit Give it a Where it began I can't begin to But then I know strong Was in the spring Then spring became the summer Who'd have you come out Don't touch me I won't touch you Sweet Good never so good been To believe they never would But now I Look at the night And it don't seem so We fill it up with only two And when I heard off my How can I hurt when out Don't touch me I won't touch you Sweet Good never so good been To believe they never would Sweet
3182,1969,Salad If some of never been down south too much tell you a little bit about this So that you'll what about Down there we have a plant that out in the And the like a turnip green And it salad to know a girl down there And she'd go out in the and pick her a mess of it Carry it home and cook it for about all they had to they did all right Down in Where the grow so mean There a girl that I swear to the world Made the look tame salad salad Everybody said it was a shame her was on the chain gang Every day she'd go down by the truck patch And pick her a mess of and carry it home in a tote sack salad the got your chomp Everybody it was a shame her was a on the chain gang Her daddy was lazy and no he had a bad back All her were fit for was Out of my truck patch salad the got your whoa Everybody said it was a shame her was on the chain gang a little salad to me You know I need me a mess of Good God Got to have me Ate her
3183,1969,Crystal Blue Persuasion Look over What do you The sun is Most A new day is People are Ain't it Crystal Blue Persuasion get ready see the light love is the answer And So don't you give up now So easy to find Just look to your soul And open your mind Crystal Blue a new Crystal Blue Crystal Blue Persuasion Maybe tomorrow When he down In every green field And every town All of his children In every nation There'll Peace and Good Crystal Blue Yeah Crystal Blue Crystal Blue Crystal Blue Crystal Blue Crystal Blue Crystal Blue Crystal Blue
3184,1969,In the Year In the year If man is still alive If woman can survive They may In the year Ain't need to tell the tell no Everything you and say Is in the you took today In the year Ain't need your won't need your You won't find a thing to chew look at you In the year Your are limp at your Your got nothing to do Some that for you In the year Ain't need no won't need no wife You'll pick your pick your too From the bottom of a long glass tube In the year If he ought to make it by then Maybe he'll look around himself and say time for the In the year God is shake his mighty head He'll either where man has Or tear it down and start again In the year if man is be alive taken everything this old Earth can give And he ain't put back nothing Now been ten thousand Man has a billion For what he never knew Now reign is through But through the eternal night The of starlight So very far away Maybe only yesterday In the year If man is still alive If woman can survive They may find In the year Ain't need to tell the tell no
3185,1969,Baby I Love You I told you How good it to hold It isn't easy to explain And though I think I may start My heart can't wait another day When you touch I just got to say I love you I love you I love you Come on I can't live without you I love everything about you I can't help it if I feel this way so glad I found you I want my around you I love to hear you call my name Tell me that you feel the same I love you I love you I love you Come on Come on my heart can't wait another day When you touch I just got to say I love you I love you I love you Come on I love you I just love you I love
3186,1969,My La la la la la la La la la la la la My as a summer day My distant as the Milky Way My pretty little one that I adore You're the only girl my heart for How I wish that you were mine In a cafe or on a street been near but you never me My won't you tell me how could you ignore That behind that little smile I wore How I wish that you were mine La la la la la la La la la la la la Maybe you'll see my face among the crowd Maybe share your little distant cloud pretty little one that I adore You're the only girl my heart for How I wish that you were mine La la la la la la La la la la la
3187,1969,Take Your Love to Town You've up your and and your hair Ruby are you out The on the wall tell me the sun is down Oh don't take your love to town It wasn't me that that old crazy war But I was proud to go and do my patriotic chore And true that not the man I to be Oh I still need some company hard to love a man whose are bent and And the and of a woman your age I But it won't be heard them until not around Oh don't take your love to town now cause I just heard the of the door The way I know I heard one hundred before And if I could move get my gun and put her in the ground Oh don't take your love to town Oh for turn around
3188,1969,What It Take What it take To win your love for How can I make This dream come true for I just got to know baby I love you so blow for I I I I In every way I could To make you see how much I love you I thought you you make me see What it take To win your love for again for
3189,1969,Wheel What goes up must come down wheel got to go your a sin Ride a pony let the wheel spin You got no money and you got no home wheel all alone your and you never learn Ride a pony let the wheel turn Did you find the sign on the Straight and narrow highway Would you mind a sign Just let it shine within your mind And show you the that are real Someone is just for you true Drop all your by the riverside Catch a pony on the wheel ride Someone is just for you true Drop all your by the riverside Ride a pony let the wheel fly
3190,1969,Good Good The earth You twinkle above us We twinkle below Good You lead us along My love and me as we sing Our song la la la lo lo lo lo walla song Good You lead us along My love and me as we sing Our song la la la lo lo lo lo walla song a a song a a song a song Sing the sing the song Song the sing sing
3191,1969,Him Father a man at my so big and strong He goes to work each and he all day long He home each night and beat He down at the table and has a bite to eat Never a frown always a smile When he to my I said that been hard all day in school very hard to the golden rule I think this man father I think him love Said him father I think the man I will He is the thing if you want to compete Because without it life ain't very sweet I love this man and I don't know why Except need his strength until the day that I die My mother him and I can tell By the way she at him when he my little sister I heard her say just the other day That if it hadn't of been for him she couldn't have found her way I think him father him love got to him father I think this man love Our real old man he got in the war And she she and seven couldn't of gotten very far She said she thought that she could never love again And then there he stood with that big wide grin He my mother and he took us in And now we belong to the man with that big wide grin got to this man father him love got to him father I believe this man love just been so good to me I know got to him love him father got to this man love just been so kind I think him love him
3193,1969,The Ballad of and in the dock at to get to or The man in the got to go You know they didn't even give us a chance you know it ain't easy You know how hard it can be The way are They're crucify me made the plane into down by the Peter Brown to can make it okay You can get in near you know it ain't easy You know how hard it can be The way are They're crucify me Drove from to the in our for a week The people what you in I only to get us some you know it ain't easy You know how hard it can be The way are They're crucify me up your money for a rainy day all your to charity Last night the wife when you're dead You don't take nothing with you but your Made a lightning trip to chocolate cake in a bag The newspaper gone to his head They look just like two in you know it ain't easy You know how hard it can be The way are They're crucify me Caught the plane back to Fifty in a sack The men from the press wish you success good to have the both of you you know it ain't easy You know how hard it can be The way are They're crucify me The way are They're crucify me
3194,1969,Bad Moon I see the bad moon I see trouble on the way I see and I see bad today Don't go around tonight bound to take your life a bad moon on the rise I hear a I know the end is soon I fear I hear the voice of rage and ruin Don't go around tonight bound to take your life a bad moon on the rise Hope you got your together Hope you are quite to die like we're in for nasty weather One eye is taken for an eye Well don't go around tonight Well bound to take your life a bad moon on the rise Don't go around tonight bound to take your life a bad moon on the
3195,1969,Too Busy About My Baby oh yeah Oh listen to me people I haven't got time to think about money Or what it can buy And I haven't got time to sit down and wonder What a birdie fly And I don't have the time to think about What a grow And never given a second thought To where the flow Too busy about my baby And I haven't got time for nothing else I haven't got time to discuss the weather How long to last And I haven't got time to do no Once I get out of class you just a fellow Said I got a one track mind And when it to about anything but my baby I just don't have any time Too busy about my baby And I haven't got time for nothing else The and in the world Could never match her no no some kind of people tell you I got heaven right here on earth just a fellow With a one track mind And when it to about anything but my baby I just don't have any time Too busy about my baby And I haven't got time for nothing else never hard to find Because always on my
3196,1969,In the Ghetto As the snow On a cold and A poor little baby child is born In the ghetto And his if one thing that she don't need another hungry mouth to feed In the ghetto don't you A child a hand Or he'll grow to be an angry young man some day Take a look at you and me Are we too blind to see Do we simply turn our And look the other the world And a hungry little boy with a runny nose in the street as the cold wind In the ghetto And his So he to roam the at night And he how to steal and he how to fight In the ghetto Then one night in The young man away He a he a car to but he don't get far And his As a crowd an angry young man on the street with a gun in his hand In the ghetto And as her young man On a cold and Another little baby child is born In the ghetto And his In the ghetto
3197,1969,Ultimatum I can describe my with a single Evaluate your own done on the a public They feed us while we Billy Get Back to and Lean Wit Rock Wit It not in the you hot wit it I leave you leave in a stupor You ride for your city just you drive for And you a stupid amount in fat from refusal of My waistline is on some embrace time still as a Chili Two little try to whisper in my ear What I do might depend on which one that I hear One is the nice guy for a While the your These the bait until I No more are I ate So go and make your thesis claim You pick my Say he or they or insane I keep it low you feel it when the shake We keep it deep as so you can pass the plate my we but you may have to wait These SNAP us half the way Social to navigate Repudiate the civic duty that they abdicate And if they make take a for food Drop a in the urine cup right out the gate I bet they still say take it to the lab and The of our need I Beat from We like the Came a long way from that You found an who has The prime my brought up by high So defy logic and try and stop grind Still in school for the They knew do it when I took my name from a math term Been no in time to act like it But I take a single bit of good for never get up when no need to be and If you were in college by In grade the worst post was Now we our in But let hate nobody has to like you I got like the hell did we pass the
3198,1969,single version up in the for sir So that every mouth can be fed Poor the ah Get up in the for sir So that every mouth can be fed Poor the My wife and my they pack up and leave me she I was to be seen poor the Shirt them are go I don't want to end up like and Poor the a storm there must be a calm If they catch me in the you sound your alarm poor the I said I get up in the for sir So that every mouth can be fed Poor the ah I said my wife and my they pack up and leave me she I was to be seen Poor the me shirt them are go I don't want to end up like and poor the ah a storm there must be a calm If they catch me in the you sound your alarm poor the poor the and so hard poor the I look down and
3199,1969,In the Grass sure is mellow in the grass What a trip just as the world goes past There are so many good to see While in the grass with for Everything sight in the grass The sun down between the And the in and out of the Everything here is so you can see it And everything here is so you can feel it And so so so so so real Can you dig it I can dig he can dig it She can dig we can dig it They can dig you can dig it dig it Can you dig baby I can dig he can dig it She can dig we can dig it They can dig you can dig it dig it Can you dig baby The sun down between the And the in and out of the Everything here is so you can see it And everything here is so you can feel it And so so so so so real Can you dig it yeah I can dig he can dig it She can dig we can dig it They can dig you can dig it dig it Can you dig baby I can dig he can dig it She can dig we can dig it They can dig you can dig it dig it Can you dig baby I can dig he can dig it She can dig we can dig it They can dig you can dig it dig it Can you dig baby I can dig he can dig it She can dig we can dig it They can dig you can dig it dig
3200,1969,Love up in the with the sunshine in your And the smell of the air Your mind is with the of a certain someone that you Your life is with joy when she is there Love can make you happy if you fine someone who To give a life time to you and who has a love to share If you think you've found someone you'll love Then worth the price you'll have to pay To to important when forever is the phrase That the love you've found is to stay Love can make you happy if you find someone who To give a life time to you and who has a love to share Love can make you happy Love can make you happy Love can make you happy
3201,1969,These These Cry every night For you These Long to hold you Again The on yeah And I will never be free my no no You gave the promise to yeah And you broke it And you broke oh no These you bring my world To an end This heart Could not accept And The on yeah And I will never be no You took the vow with yeah When you spoke it When you spoke ah These Are These have seen a lot of But they're never see another one Like I had with you These Are These have seen a lot of But they're never see another one Like I had with you These Are These have seen a lot of But they're never see another one Like I had with you These Cry every night For you These These long to hold you Hold you ah These Are These have seen a lot of But they're never see another one Like I had with you These Are These have seen a lot of But they're never see another one Like I had with you These Are These have seen a lot of But they never see another one Like I had with you These Are These have seen a lot of But they never see another one Like I had with you baby Don't know these are every night I need you back in my
3202,1969,Happy Day happy happy day happy happy day When When when he When When When He my happy day happy happy day happy happy day happy happy day When When when he When When When He my happy day a happy happy day He taught me He taught me To Fight and Right good oh Fight and And he'll rejoice in Right good oh happy happy day happy happy day When When when he When When When He my away happy day happy happy day He taught me He taught me To Fight and Right good oh Fight and And he'll rejoice in Come good oh happy happy day happy happy day happy happy day happy happy the happy happy Now when I think of happy spread the happy walk happy In my golden happy Tell me where you get happy They tell me that the of happy They tell me that the happy They tell me that the happy They tell me that the happy Has never yet been told happy When I get to happy talk and shout happy You don't want happy happy hour happy happy happy Oh happy happy Oh happy happy day Oh happy happy day When When when he When When When He my happy day a happy happy day Oh happy day good happy day Oh happy day Lord happy
3203,1969,The continent of was an island Which lay before the great flood In the area we now call the Atlantic Ocean So great an area of land That from her western Those beautiful To the South and the North with ease In their with To the East was her Across a short strait of sea The great age is but a remnant of the culture The the world All the who play in the In all from all were from fair her fate sent out to all of the Earth On board were the Twelve The the the the the magician And the other of our Though they were And as the of our time choose to blind Let us rejoice and let us sing And dance and ring in the new Hail Way down below the where I she may be Way down below the where I she may be Way down below the where I she may be Way down below the where I she may be Way down below the where I she may be My oh yeah yeah yeah yeah I want to see you some day My oh yeah yeah yeah yeah My baby My I love girl I want to see you some day My oh yeah I want to see you some oh My baby My I want to see you My tell me where she gone I want to see you some day Wake wake wake wake oh yeah Oh down yeah My
3204,1969,free as the breeze always at ease He in the jungle And by his As he through Without a In his got a union card And hard To play the be a big star Yeah go far carry home in a He guitar course COD on B me a chimpanzee agree That one day soon he'll be A celebrity Get Get Get Get a all you can stand Give him a hand girl With no last name and plain But he her just the same she a flame And it him insane When he her sing She her thing here claim to fame Come sing one How that here it for Thank they pet monkey He to get And sing boogie And it real funky Come boy Sing one monkey Here we go here it for the On night they need some right and the monkey tight And their in the pale moon light And it dynamite sight hear right Shut up to Get Get Get Get And his jungle They're all you can stand Give a Embed
3205,1969,Hair him why Why a hairy guy hairy noon and night My hair is a fright hairy high and low But don't ask me why he don't know not for lack of bread Like the Grateful Dead Darling a head with hair beautiful hair waxen Give me down to there Shoulder length or Here there Everywhere daddy daddy hair Grow show it Long as I can grow it My hair I let it fly in the breeze And get caught in the Give a home for the in my hair A home for A hive for the A nest for There ain't no For the the the wonder Of hair Grow show it Long as I can grow it My hair I want it fuzzy waxen and and Oh say can you see My if you can Then my too short Down to here Down to there Down to Down to It by itself Don't never have to cut it it by itself Oh give me a head with hair beautiful hair waxen Won't you it down to there Shoulder length or Here there Everywhere daddy daddy Hair Grow it Show it Long as I can grow it My hair Grow it Show it Long as I can grow it My hair Embed
3206,1969,The I am just a poor though my seldom told I have my for a pocketful of such are All and still a man what he to hear And the When I left my home and my I was no more than a boy In the company of In the quiet of the railway low out the where the people go for the only they would know Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie only I come for a job But I get no Just a from the on Avenue I do there were when I was so lonesome I took some comfort la la la la la la la Now the are by me They are I am than I once was And than not Nor is it strange upon We are more or less the same we are more or less the same Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie And out my winter and I was gone home Where the New City aren't me me home In the a and a by his trade And he the Of every glove that laid him down or cut him he out in his anger and his shame am I am but the still Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie Lie la lie la lie la lie la lie Lie la lie la lie la lie la la la lie la lie I love
3207,1969,Your Thing your do what you do I can't tell you who to sock it to your do what you do I can't tell you who to sock it to If you want me to love maybe I will Believe me it ain't no big deal You need love just as bad as I do me no who you give your thing to your thing do what you do I can't tell who to sock it to your thing do what you do now I can't tell you who to sock it to have mercy your do what you do I can't tell you who to sock it hit me man your thing do what you do I can't tell you who to sock it to not to run your life I know you do right Give your love to whoever you choose How can you with the stuff you use now your thing do what you do I can't tell you who to sock it to your thing do what you do Don't let me tell you who to sock it to Let me hear my thing I do what I want to I can't tell
3208,1969,Made Me So Very Happy I lost at love before Got mad and the door But you said child just once more I chose you for the one Now we're so much fun You me so kind about to lose my mind You made me so very happy so glad you Came into my life The were But when it came to you spend my whole life with you you came and you took control You touch my very soul You always show me that you is where at Thank baby Yeah yeah I love you so much you see You're even in my I can hear I can hear you me so in love with you All I want to do is Thank you thank you baby You made me so very happy You made me so very happy so glad you Came into my life I want to thank girl Every day of my life I thank you You made me so very happy I spend my life you Thank you thank you baby Thank you baby thank you
3209,1969,Sweet Cherry Wine we got to get now the only thing that anyhow And the beauty of life can only survive If we love one another yesterday my were out to war we ain't we ain't to only God has the right To decide to live and die He gave us sweet cherry wine So very fine We'll drink it right down Pass it all around So so Sweet cherry wine And feel so fine sweet cherry wine they will Watch the mountain turn to dust and blow away you know got to be a way And the old masquerade is a no soul parade through the of time To save he gave us Sweet cherry so very fine We'll drink it right down Pass it all around So so Sweet cherry wine feel so fine sweet cherry wine sweet cherry wine So very fine We'll drink it right down Pass it all around So so Sweet cherry wine drink it with your brother Trust in one another we need each other Sweet cherry wine So very fine Drink it right now Pass it all around don't you know The cup is
3210,1969,Only The Strong Survive I my first love affair Somehow or another the whole darn thing went wrong My had some great advice So I thought put it into of this song I can still hear her I see you're out there all alone your out the woman that you love is gone be a whole lot of trouble in your life so listen to me get up off your only the strong survive what she said the strong survive Only the strong you've got to be you'd hold on Don't go all around with your head hung down Well I wouldn't let that little girl I wouldn't let her know that she made me feel like a clown a whole lot a for a good man like you Oh but you'll never meet if you give up now And say that your life is through Then she the strong survive Only the strong survive You've got to be a you've got to take a So you right now only the strong survive Only the strong survive you've got to be you'd hold on Don't worry about don't you know that are change but you've got to be a you've got to take a stand Don't feel you can make it
3211,1969,Come on start Got to get me there huh oh Twenty five from girl My feet are mighty bad been for three And two You know that mighty mad But I got a woman for me make this trip worthwhile You see got The kind of and a A make a man go stone wild So I got to keep on I got to walk ho so But I just can't lose my stride I got fifteen to go now And I can hear my baby my name as if though at her front door I can hear that doggone plain be so glad to see my baby And hold her in my one more time when I kiss her I turn her back over flip And forget about these feet of mine I got to keep on I got to walk let me tell so But I just can't lose my stride Come on feet don't fail me now I got ten more to go I got six I got five more to go now Over the other hill just around the bend Although my feet are I can't lose my stride I got to get to my baby again I got to keep on Hey I got to walk let me tell so But I just can't lose my stride yeah I got to walk let me tell I see my baby Just across the bend hey now I got to walk let me tell I got to on the step Since the sun came
3212,1969,oh I still hear your sea I still see her dark She was When I left oh I still hear your sea While I watch the I clean my gun And dream of I still see her by the water there out to sea And is she there for On the beach where we to run oh I am so afraid of dying Before I dry the Before I watch Your sea in the sun At At
3213,1969,Dizzy so dizzy my head is Like a it never And it spin You're me dizzy First time that I saw girl I knew that I just had to make you mine But so hard to talk to you With you all the time I want you for my sweet pet But you keep hard to get around in all the time Dizzy so dizzy my head is Like a it never And it spin You're me dizzy I got to talk to you And I told you just how I felt Then I held you close to me And you and my heart began to melt you've got control on me so dizzy I can't see I need to call a doctor for some help Dizzy so dizzy my head is Like a it never And it spin You're me my head is Like a whirlpool it never And you girl it spin You're me dizzy You're me dizzy so dizzy You're me
3214,1969,Time of the Season the time of the season When the love high In this give it to me easy And let me try with To take you in the sun to To show you every one the time of the season for your your Is he rich like Has he taken Any time To show you what you need to Tell it to me I want to know the time of the season for your your Is he rich like Has he taken Any time To show you what you need to Tell it to me I want to know the time of the season for
3215,1969,Run Away Wild When I was just A young punk into And the only temptation I was the You from school So you can't go out to yeah Bum bum bum bum bum Bum bum bum bum said for the rest of the week In your you yeah Child We were five young up in All of us came up from the south with our Who were for in the auto industry Country had to change their game quick up North Now you feel like the whole on you Now you feel like the whole on you But deep down inside you know it ain't true It ain't it ain't true Hey you've been your mother to raise you the right yeah Bum bum bum bum bum Bum bum bum bum You don't Oh child you already made up your mind You want to run away Where you from country Who you country You from ain't you country Don't come here than us city You either sang or you join a gang If you can't do neither than you learn to run You a cheat country I ain't no You give me another turn or You're on your way Oh runaway wild Oh runaway wild Now I was by my two in They are where I got my sense of order and But when I got to to live with my Hazel That stuff went right out the window through the city nowhere fast You're on your own at last where will you sleep oh hungry You forgot to bring something to eat lost with no you start to cry But you left home to be grown So dry your you've been for being in gang and robbery You are hereby to six in juvenile detention I was only it this couldn't be the path for the rest of my life There had to be another way Siren neon light is You want your But much too far away She can't hear a word you say You heard some on the radio About little away from home And their don't see them no more You want to hitch a ride and go home But your told you never trust a And you don't know which way to go are dark and Not a sound nor sign of life How you long to hear your oh Run you've six in juvenile detention Am I to see you in my courtroom I swear to you and if you give me another chance I ain't never do nothing to make me lose my freedom again Runaway wild Runaway wild You go back where you belong I was never back That was all she wrote for the gang
3216,1969,now with and torn in half in and of love long ago That didn't work out right of love from her hair of together The ring she to wear brown from old love of love long ago That didn't work out right of love with me tonight I close my and say a That in her heart she'll find A trace of love still there oh of hope in the night That she'll come back and dry These of from my
